Object ID,Name,:collectionID,:format_width,:format_height,:quality,:legend,:description (pl),:description (de),:description (en),:references,:belongsTo,:belongsTo - Object ID,crm:P108i_was_produced_by,:classification,:hasDigitalRepresentation
22526313,MG89 Angebote am Markttag,:EWA76_MG89,173 mm,118 mm,"sehr gut, starker Kontrast",Qaysar,"Na skraju częściowo zalanej ulicy kupcy wystawiali swoje towary w dzień targowy. Oferta obejmuje zarówno migdały w lukrze, jak i trzonki do butów i łopat. Wzrok przyciągają malowane skrzynie, stojaki ścienne, stojaki na lampy i kołyska.","Am Rand einer teils überfluteten Strasse haben Händler am Markttag ihre Ware ausgestellt. Das Angebot reicht von Mandeln im Zuckerguss bis zu Schuhen und Schaufelstielen. Ein Blickfang sind die bemalten Truhen, Wand-Etageren, Lampenständer und eine Kinderwiege.","On the edge of a partially flooded street, traders exhibited their wares on market day. The offer ranges from almonds in icing to shoes and shovel handles. An eye-catcher are the painted chests, wall stands, lamp stands and a cradle.",,:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:Urban,"""http://localhost:8080/MG89.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala-Gawęcka, D. (1988): Medical Pluralism in Afghanistan: Conflict between, Coexistence or Integration of Various Medical Systems? In: S. Szynkiewicz (ed.), Poland at the 12th Congress of Anthropological and Ethnological Sciences, Wrocław, pp. 235–247.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:Urban,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala-Gawęcka, D. (1988): Medical Pluralism in Afghanistan: Conflict between, Coexistence or Integration of Various Medical Systems? In: S. Szynkiewicz (ed.), Poland at the 12th Congress of Anthropological and Ethnological Sciences, Wrocław, pp. 235–247.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala-Gawęcka, D. (1987): Transformations of Traditional Medicine in Afghanistan. In: Ethnologia Polona, 13, pp. 91–127",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:Urban,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala-Gawęcka, D. (1987): Transformations of Traditional Medicine in Afghanistan. In: Ethnologia Polona, 13, pp. 91–127",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala-Gawęcka, D. (1985): Two Types of Traditional Medicine in Afghanistan. In: Ethnologia Polona, 11, pp. 227–236.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:Urban,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala-Gawęcka, D. (1985): Two Types of Traditional Medicine in Afghanistan. In: Ethnologia Polona, 11, pp. 227–236.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala, D. (1985): Rośliny lecznicze w tradycyjnej medycynie Afganistanu: Gatunki rodzin: Umbelliferae, Zygophyllaceae i Plantaginaceae / Medicinal Plants in Traditional Afghan Medicine: Species from the Families Umbelliferae, Zygophyllaceae, and Plantaginaceae. In: A. Paluch (red.), Etnobotanika: Materiały I Ogólnopolskiego Seminarium Etnobotanicznego / Ethnobotany: Materials from the First National Ethnobotanical Seminar, Wrocław, pp. 97–109.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:Urban,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala, D. (1985): Rośliny lecznicze w tradycyjnej medycynie Afganistanu: Gatunki rodzin: Umbelliferae, Zygophyllaceae i Plantaginaceae / Medicinal Plants in Traditional Afghan Medicine: Species from the Families Umbelliferae, Zygophyllaceae, and Plantaginaceae. In: A. Paluch (red.), Etnobotanika: Materiały I Ogólnopolskiego Seminarium Etnobotanicznego / Ethnobotany: Materials from the First National Ethnobotanical Seminar, Wrocław, pp. 97–109.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala, D. (1981): Społeczno-kulturowe uwarunkowania sytuacji zdrowotnej ludności wiejskiej we współczesnym Afganistanie / Socio-Cultural Determinants of the Health Situation of the Rural Population in Contemporary Afghanistan. In: Lud, 65, pp. 145–170.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:Urban,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala, D. (1981): Społeczno-kulturowe uwarunkowania sytuacji zdrowotnej ludności wiejskiej we współczesnym Afganistanie / Socio-Cultural Determinants of the Health Situation of the Rural Population in Contemporary Afghanistan. In: Lud, 65, pp. 145–170.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala, D. (1979): „Gorące” i „zimne” w tradycyjnej medycynie Afganistanu / “Hot” and “Cold” in Traditional Afghan Medicine. In: Etnografia Polska, 23(2), pp. 307–329.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:Urban,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Penkala, D. (1979): „Gorące” i „zimne” w tradycyjnej medycynie Afganistanu / “Hot” and “Cold” in Traditional Afghan Medicine. In: Etnografia Polska, 23(2), pp. 307–329.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Gawęcki, M. (1983): Wies srodkowego i Polnocnego Afganistanu. / A village of Central and North Afghanistan. Tradition and attempts at modernization. Seite 151, diese Aufnahme: “Fot. 28. Stragan na centralnym placu bazarowym w Kajsar. Fot. M. Gawęcki.” [Ein Stand auf dem zentralen Basarplatz in Qaysar.]",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:Urban,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526314,MG90	Ein Apotheker,:EWA76_MG90,169 mm,118 mm,sehr gut,Qaysar.,Ciemno ubrany mężczyzna w czarnym turbanie rozłożył swoją ofertę na płótnie. Centralnym elementem jest drewniany stojak na z zestawem kosmetyków. Przed nim znajdują się małe butelki. Na pierwszym planie ustawione są małe otwarte torby. Przypuszczalnie zajmuje się tradycyjną medycyną i ziołami leczniczymi.,Ein dunkel gekleideter Mann mit schwarzem Turban hat auf einem Tuch sein Angebot ausgebreitet. Zentral ist ein aufklappbares Holzgestell mit Toilettenartikeln. Davor stehen kleine Fläschchen. Im Vordergrund sind geöffnete kleine Säcke aufgereiht. Vermutlich handelt er mit traditioneller Medizin und Heilkräutern.,"A dark-dressed man with black turban has spread out his offer on a cloth. Central is a hinged wooden rack with toiletries. In front of it are small bottles. In the foreground, small open bags are lined up. Presumably, he deals in traditional medicine and medicinal herbs.","Gawęcki, M. (1983): Wies srodkowego i Polnocnego Afganistanu. / A village of Central and North Afghanistan. Tradition and attempts at modernization. Seite 151, diese Aufnahme: “Fot. 28. Stragan na centralnym placu bazarowym w Kajsar. Fot. M. Gawęcki.” [Ein Stand auf dem zentralen Basarplatz in Qaysar.]",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG90.png""^^xsd:anyURI"
22526386,MG91 Der Zahnarzt,:EWA76_MG91,173 mm,118 mm,sehr gut,«Zahnarzt» in Qaysar.,"Dentysta założył swój gabinet na poboczu drogi. Wydaje się, że oprócz wyrywania zębów zajmuje się również adaptacją protez. Na pokrywie kanału w tle leżą sterty starych ubrań i złożony bawełniany chapan, tak jak pacjent dentysty ma go zawieszonego na ramionach. Rękawy są zdecydowanie za długie; Czasami są mocowane z tyłu lub można ich również używać jako toreb.","Ein Zahnarzt hat seine Praxis am Strassenrand eingerichtet. Neben dem Zähneziehen scheint er auch Gebiss-Prothesen anzupassen. Auf der Abdeckung des Abwasser-Kanals im Hintergrund liegen Stapel von Altkleidern und gefaltete Baumwoll-chapane, in der Art, wie der Patient des Zahnarztes einen über seinen Schultern hängen hat. Die Ärmel sind viel zu lang; manchmal werden sie auf dem Rücken fixiert oder man kann sie auch als Taschen verwenden.","A dentist has set up his practice on the side of the road. In addition to extracting teeth, he also seems to be adapting dentures. On the cover of the sewer in the background are piles of old clothes and folded cotton chapans, like the one the dentist's patient has hanging over his shoulders. The sleeves are way too long; sometimes they are fixed on the back or you can also use them as bags.","Penkala, D. (1988): Medycyna tradycyjna w Afganistanie i jej przeobrażenia / Traditional Medicine in Afghanistan and Its Transformations, S. 206, diese Aufnahme: “30. Miejscowy protetyk na bazarze w Qaysār / A local prosthetist at a bazaar in Qaysar. Foto by M. Gawęcki.”",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG91.png""^^xsd:anyURI"
22526386,MG91 Der Zahnarzt,:EWA76_MG91,173 mm,118 mm,sehr gut,«Zahnarzt» in Qaysar.,"Dentysta założył swój gabinet na poboczu drogi. Wydaje się, że oprócz wyrywania zębów zajmuje się również adaptacją protez. Na pokrywie kanału w tle leżą sterty starych ubrań i złożony bawełniany chapan, tak jak pacjent dentysty ma go zawieszonego na ramionach. Rękawy są zdecydowanie za długie; Czasami są mocowane z tyłu lub można ich również używać jako toreb.","Ein Zahnarzt hat seine Praxis am Strassenrand eingerichtet. Neben dem Zähneziehen scheint er auch Gebiss-Prothesen anzupassen. Auf der Abdeckung des Abwasser-Kanals im Hintergrund liegen Stapel von Altkleidern und gefaltete Baumwoll-chapane, in der Art, wie der Patient des Zahnarztes einen über seinen Schultern hängen hat. Die Ärmel sind viel zu lang; manchmal werden sie auf dem Rücken fixiert oder man kann sie auch als Taschen verwenden.","A dentist has set up his practice on the side of the road. In addition to extracting teeth, he also seems to be adapting dentures. On the cover of the sewer in the background are piles of old clothes and folded cotton chapans, like the one the dentist's patient has hanging over his shoulders. The sleeves are way too long; sometimes they are fixed on the back or you can also use them as bags.","Penkala-Gawęcka, D. (1988): Medical Pluralism in Afghanistan: Conflict between, Coexistence or Integration of Various Medical Systems?. In: S. Szynkiewicz (ed.), Poland at the 12th Congress of Anthropological and Ethnological Sciences, Wrocław, pp. 235–247.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG91.png""^^xsd:anyURI"
22526386,MG91 Der Zahnarzt,:EWA76_MG91,173 mm,118 mm,sehr gut,«Zahnarzt» in Qaysar.,"Dentysta założył swój gabinet na poboczu drogi. Wydaje się, że oprócz wyrywania zębów zajmuje się również adaptacją protez. Na pokrywie kanału w tle leżą sterty starych ubrań i złożony bawełniany chapan, tak jak pacjent dentysty ma go zawieszonego na ramionach. Rękawy są zdecydowanie za długie; Czasami są mocowane z tyłu lub można ich również używać jako toreb.","Ein Zahnarzt hat seine Praxis am Strassenrand eingerichtet. Neben dem Zähneziehen scheint er auch Gebiss-Prothesen anzupassen. Auf der Abdeckung des Abwasser-Kanals im Hintergrund liegen Stapel von Altkleidern und gefaltete Baumwoll-chapane, in der Art, wie der Patient des Zahnarztes einen über seinen Schultern hängen hat. Die Ärmel sind viel zu lang; manchmal werden sie auf dem Rücken fixiert oder man kann sie auch als Taschen verwenden.","A dentist has set up his practice on the side of the road. In addition to extracting teeth, he also seems to be adapting dentures. On the cover of the sewer in the background are piles of old clothes and folded cotton chapans, like the one the dentist's patient has hanging over his shoulders. The sleeves are way too long; sometimes they are fixed on the back or you can also use them as bags.","Penkala-Gawęcka, D. (1987): Transformations of Traditional Medicine in Afghanistan. In: Ethnologia Polona, 13, pp. 91–127; S. 123, diese Aufnahme: “5. Miejscowy protetyk na bazarze w Qaysār / A local prosthetist at a bazaar in Qaysar. Foto by M. Gawęcki.”",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG91.png""^^xsd:anyURI"
22526386,MG91 Der Zahnarzt,:EWA76_MG91,173 mm,118 mm,sehr gut,«Zahnarzt» in Qaysar.,"Dentysta założył swój gabinet na poboczu drogi. Wydaje się, że oprócz wyrywania zębów zajmuje się również adaptacją protez. Na pokrywie kanału w tle leżą sterty starych ubrań i złożony bawełniany chapan, tak jak pacjent dentysty ma go zawieszonego na ramionach. Rękawy są zdecydowanie za długie; Czasami są mocowane z tyłu lub można ich również używać jako toreb.","Ein Zahnarzt hat seine Praxis am Strassenrand eingerichtet. Neben dem Zähneziehen scheint er auch Gebiss-Prothesen anzupassen. Auf der Abdeckung des Abwasser-Kanals im Hintergrund liegen Stapel von Altkleidern und gefaltete Baumwoll-chapane, in der Art, wie der Patient des Zahnarztes einen über seinen Schultern hängen hat. Die Ärmel sind viel zu lang; manchmal werden sie auf dem Rücken fixiert oder man kann sie auch als Taschen verwenden.","A dentist has set up his practice on the side of the road. In addition to extracting teeth, he also seems to be adapting dentures. On the cover of the sewer in the background are piles of old clothes and folded cotton chapans, like the one the dentist's patient has hanging over his shoulders. The sleeves are way too long; sometimes they are fixed on the back or you can also use them as bags.","Penkala-Gawęcka, D. (1985): Two Types of Traditional Medicine in Afghanistan. In: Ethnologia Polona, 11, pp. 227–236.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG91.png""^^xsd:anyURI"
22526386,MG91 Der Zahnarzt,:EWA76_MG91,173 mm,118 mm,sehr gut,«Zahnarzt» in Qaysar.,"Dentysta założył swój gabinet na poboczu drogi. Wydaje się, że oprócz wyrywania zębów zajmuje się również adaptacją protez. Na pokrywie kanału w tle leżą sterty starych ubrań i złożony bawełniany chapan, tak jak pacjent dentysty ma go zawieszonego na ramionach. Rękawy są zdecydowanie za długie; Czasami są mocowane z tyłu lub można ich również używać jako toreb.","Ein Zahnarzt hat seine Praxis am Strassenrand eingerichtet. Neben dem Zähneziehen scheint er auch Gebiss-Prothesen anzupassen. Auf der Abdeckung des Abwasser-Kanals im Hintergrund liegen Stapel von Altkleidern und gefaltete Baumwoll-chapane, in der Art, wie der Patient des Zahnarztes einen über seinen Schultern hängen hat. Die Ärmel sind viel zu lang; manchmal werden sie auf dem Rücken fixiert oder man kann sie auch als Taschen verwenden.","A dentist has set up his practice on the side of the road. In addition to extracting teeth, he also seems to be adapting dentures. On the cover of the sewer in the background are piles of old clothes and folded cotton chapans, like the one the dentist's patient has hanging over his shoulders. The sleeves are way too long; sometimes they are fixed on the back or you can also use them as bags.","Penkala, D. (1985): Rośliny lecznicze w tradycyjnej medycynie Afganistanu: Gatunki rodzin: Umbelliferae, Zygophyllaceae i Plantaginaceae / Medicinal Plants in Traditional Afghan Medicine: Species from the Families Umbelliferae, Zygophyllaceae, and Plantaginaceae. In: A. Paluch (red.), Etnobotanika: Materiały I Ogólnopolskiego Seminarium Etnobotanicznego / Ethnobotany: Materials from the First National Ethnobotanical Seminar, Wrocław, pp. 97–109.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG91.png""^^xsd:anyURI"
22526386,MG91 Der Zahnarzt,:EWA76_MG91,173 mm,118 mm,sehr gut,«Zahnarzt» in Qaysar.,"Dentysta założył swój gabinet na poboczu drogi. Wydaje się, że oprócz wyrywania zębów zajmuje się również adaptacją protez. Na pokrywie kanału w tle leżą sterty starych ubrań i złożony bawełniany chapan, tak jak pacjent dentysty ma go zawieszonego na ramionach. Rękawy są zdecydowanie za długie; Czasami są mocowane z tyłu lub można ich również używać jako toreb.","Ein Zahnarzt hat seine Praxis am Strassenrand eingerichtet. Neben dem Zähneziehen scheint er auch Gebiss-Prothesen anzupassen. Auf der Abdeckung des Abwasser-Kanals im Hintergrund liegen Stapel von Altkleidern und gefaltete Baumwoll-chapane, in der Art, wie der Patient des Zahnarztes einen über seinen Schultern hängen hat. Die Ärmel sind viel zu lang; manchmal werden sie auf dem Rücken fixiert oder man kann sie auch als Taschen verwenden.","A dentist has set up his practice on the side of the road. In addition to extracting teeth, he also seems to be adapting dentures. On the cover of the sewer in the background are piles of old clothes and folded cotton chapans, like the one the dentist's patient has hanging over his shoulders. The sleeves are way too long; sometimes they are fixed on the back or you can also use them as bags.","Penkala, D. (1981): Społeczno-kulturowe uwarunkowania sytuacji zdrowotnej ludności wiejskiej we współczesnym Afganistanie / Socio-Cultural Determinants of the Health Situation of the Rural Population in Contemporary Afghanistan. In: Lud, 65, pp. 145–170.",:EWA76_Collection,22478147,:EWA76_Qaysar_photography,:People,"""http://localhost:8080/MG91.png""^^xsd:anyURI"
